ID da Compra,ID do Cliente,ID do Produto,Data da Compra,Valor da Compra,Nome do Produto,Preço,Nome do Cliente,Idade,Gênero
2427,Cliente-493,Produto-11,2023-5-4,40.8,Produto 11,972.32,Cliente 493,48,Masculino
4372,Cliente-493,Produto-95,2023-9-1,35.16,Produto 95,273.1,Cliente 493,48,Masculino
1602,Cliente-31,Produto-68,2023-3-25,456.79,Produto 68,925.57,Cliente 31,20,Feminino
1447,Cliente-31,Produto-10,2023-8-3,369.05,Produto 10,884.52,Cliente 31,20,Feminino
2603,Cliente-31,Produto-82,2023-3-27,130.15,Produto 82,53.36,Cliente 31,20,Feminino
4066,Cliente-31,Produto-82,2023-3-8,407.51,Produto 82,53.36,Cliente 31,20,Feminino
3754,Cliente-31,Produto-99,2023-6-22,63.23,Produto 99,894.01,Cliente 31,20,Feminino
1376,Cliente-31,Produto-24,2023-1-3,415.64,Produto 24,333.27,Cliente 31,20,Feminino
4389,Cliente-31,Produto-27,2023-3-22,350.26,Produto 27,954.41,Cliente 31,20,Feminino
894,Cliente-31,Produto-93,2023-5-20,412.01,Produto 93,346.47,Cliente 31,20,Feminino
3823,Cliente-31,Produto-53,2023-1-6,151.2,Produto 53,725.06,Cliente 31,20,Feminino
739,Cliente-31,Produto-22,2023-1-19,466.73,Produto 22,311.2,Cliente 31,20,Feminino
3278,Cliente-31,Produto-71,2023-11-27,477.19,Produto 71,815.52,Cliente 31,20,Feminino
1904,Cliente-489,Produto-68,2023-8-18,208.2,Produto 68,925.57,Cliente 489,58,Feminino
1260,Cliente-489,Produto-16,2023-11-4,136.12,Produto 16,181.65,Cliente 489,58,Feminino
3888,Cliente-489,Produto-27,2023-1-10,120.71,Produto 27,954.41,Cliente 489,58,Feminino
3451,Cliente-489,Produto-49,2023-8-11,194.59,Produto 49,88.98,Cliente 489,58,Feminino
3882,Cliente-489,Produto-31,2023-11-1,240.94,Produto 31,100.02,Cliente 489,58,Feminino
4256,Cliente-489,Produto-31,2023-4-2,91.71,Produto 31,100.02,Cliente 489,58,Feminino
3267,Cliente-489,Produto-5,2023-2-12,312.6,Produto 5,530.08,Cliente 489,58,Feminino
2662,Cliente-489,Produto-88,2023-8-18,32.81,Produto 88,675.37,Cliente 489,58,Feminino
540,Cliente-489,Produto-91,2023-6-2,340.12,Produto 91,332.76,Cliente 489,58,Feminino
3760,Cliente-489,Produto-34,2023-9-10,456.03,Produto 34,92.09,Cliente 489,58,Feminino
2080,Cliente-208,Produto-68,2023-10-24,97.12,Produto 68,925.57,Cliente 208,28,Feminino
4305,Cliente-208,Produto-76,2023-9-11,365.08,Produto 76,870.15,Cliente 208,28,Feminino
2824,Cliente-208,Produto-98,2023-12-17,209.05,Produto 98,494.97,Cliente 208,28,Feminino
181,Cliente-208,Produto-44,2023-8-2,435.43,Produto 44,973.58,Cliente 208,28,Feminino
4855,Cliente-208,Produto-84,2023-7-22,433.87,Produto 84,401.08,Cliente 208,28,Feminino
2501,Cliente-208,Produto-28,2023-11-5,81.97,Produto 28,273.0,Cliente 208,28,Feminino
2930,Cliente-208,Produto-100,2023-2-7,427.31,Produto 100,503.79,Cliente 208,28,Feminino
2841,Cliente-208,Produto-23,2023-1-26,16.97,Produto 23,130.96,Cliente 208,28,Feminino
118,Cliente-208,Produto-48,2023-3-13,180.3,Produto 48,942.49,Cliente 208,28,Feminino
3862,Cliente-208,Produto-2,2023-3-20,59.14,Produto 2,114.86,Cliente 208,28,Feminino
3462,Cliente-208,Produto-88,2023-4-24,217.67,Produto 88,675.37,Cliente 208,28,Feminino
903,Cliente-208,Produto-12,2023-1-2,434.53,Produto 12,340.92,Cliente 208,28,Feminino
3376,Cliente-208,Produto-62,2023-7-20,24.36,Produto 62,64.24,Cliente 208,28,Feminino
3120,Cliente-208,Produto-25,2023-11-9,55.45,Produto 25,953.69,Cliente 208,28,Feminino
2133,Cliente-170,Produto-68,2023-9-13,42.02,Produto 68,925.57,Cliente 170,60,Outro
2634,Cliente-170,Produto-10,2023-10-17,185.76,Produto 10,884.52,Cliente 170,60,Outro
4665,Cliente-170,Produto-37,2023-10-24,15.13,Produto 37,76.98,Cliente 170,60,Outro
2578,Cliente-170,Produto-61,2023-3-24,30.05,Produto 61,176.03,Cliente 170,60,Outro
2697,Cliente-170,Produto-75,2023-6-15,262.29,Produto 75,48.23,Cliente 170,60,Outro
2186,Cliente-170,Produto-31,2023-3-1,449.44,Produto 31,100.02,Cliente 170,60,Outro
3962,Cliente-170,Produto-48,2023-2-28,118.31,Produto 48,942.49,Cliente 170,60,Outro
3815,Cliente-170,Produto-53,2023-11-11,437.71,Produto 53,725.06,Cliente 170,60,Outro
5000,Cliente-170,Produto-53,2023-8-2,253.8,Produto 53,725.06,Cliente 170,60,Outro
4241,Cliente-170,Produto-62,2023-10-7,484.11,Produto 62,64.24,Cliente 170,60,Outro
2553,Cliente-234,Produto-68,2023-11-23,465.02,Produto 68,925.57,Cliente 234,38,Outro
673,Cliente-234,Produto-98,2023-9-27,199.26,Produto 98,494.97,Cliente 234,38,Outro
2035,Cliente-234,Produto-50,2023-8-12,91.28,Produto 50,640.11,Cliente 234,38,Outro
1078,Cliente-234,Produto-19,2023-3-11,348.19,Produto 19,794.97,Cliente 234,38,Outro
3256,Cliente-234,Produto-77,2023-10-4,45.76,Produto 77,508.99,Cliente 234,38,Outro
3559,Cliente-234,Produto-79,2023-1-13,240.92,Produto 79,514.64,Cliente 234,38,Outro
3483,Cliente-234,Produto-27,2023-6-21,397.01,Produto 27,954.41,Cliente 234,38,Outro
1715,Cliente-234,Produto-48,2023-10-14,169.98,Produto 48,942.49,Cliente 234,38,Outro
3381,Cliente-234,Produto-36,2023-1-14,61.98,Produto 36,107.16,Cliente 234,38,Outro
1082,Cliente-234,Produto-87,2023-11-17,435.18,Produto 87,174.21,Cliente 234,38,Outro
2729,Cliente-367,Produto-68,2023-12-7,234.31,Produto 68,925.57,Cliente 367,58,Feminino
3333,Cliente-367,Produto-68,2023-6-9,198.16,Produto 68,925.57,Cliente 367,58,Feminino
4677,Cliente-367,Produto-47,2023-2-16,298.02,Produto 47,89.63,Cliente 367,58,Feminino
4612,Cliente-367,Produto-66,2023-10-15,61.04,Produto 66,884.88,Cliente 367,58,Feminino
2919,Cliente-110,Produto-68,2023-8-4,13.26,Produto 68,925.57,Cliente 110,60,Outro
964,Cliente-110,Produto-76,2023-2-8,440.69,Produto 76,870.15,Cliente 110,60,Outro
1385,Cliente-110,Produto-90,2023-6-20,321.53,Produto 90,46.99,Cliente 110,60,Outro
1601,Cliente-110,Produto-15,2023-11-24,133.51,Produto 15,677.75,Cliente 110,60,Outro
3777,Cliente-110,Produto-16,2023-6-9,322.32,Produto 16,181.65,Cliente 110,60,Outro
2459,Cliente-110,Produto-31,2023-5-25,175.34,Produto 31,100.02,Cliente 110,60,Outro
3681,Cliente-110,Produto-67,2023-9-7,153.76,Produto 67,441.16,Cliente 110,60,Outro
3805,Cliente-110,Produto-67,2023-6-10,308.79,Produto 67,441.16,Cliente 110,60,Outro
880,Cliente-110,Produto-80,2023-4-9,350.63,Produto 80,181.99,Cliente 110,60,Outro
480,Cliente-110,Produto-17,2023-11-7,275.71,Produto 17,818.0,Cliente 110,60,Outro
3713,Cliente-110,Produto-7,2023-5-4,245.97,Produto 7,713.31,Cliente 110,60,Outro
3525,Cliente-153,Produto-68,2023-7-20,12.94,Produto 68,925.57,Cliente 153,63,Masculino
829,Cliente-153,Produto-84,2023-10-11,135.42,Produto 84,401.08,Cliente 153,63,Masculino
3047,Cliente-153,Produto-70,2023-2-27,137.74,Produto 70,686.94,Cliente 153,63,Masculino
1308,Cliente-153,Produto-23,2023-11-26,106.53,Produto 23,130.96,Cliente 153,63,Masculino
3767,Cliente-153,Produto-55,2023-10-8,499.2,Produto 55,778.17,Cliente 153,63,Masculino
2517,Cliente-153,Produto-66,2023-12-23,42.17,Produto 66,884.88,Cliente 153,63,Masculino
3568,Cliente-307,Produto-68,2023-6-26,434.7,Produto 68,925.57,Cliente 307,26,Outro
1848,Cliente-307,Produto-98,2023-7-4,472.45,Produto 98,494.97,Cliente 307,26,Outro
4870,Cliente-307,Produto-28,2023-11-27,461.17,Produto 28,273.0,Cliente 307,26,Outro
4748,Cliente-307,Produto-47,2023-9-8,17.15,Produto 47,89.63,Cliente 307,26,Outro
2413,Cliente-307,Produto-60,2023-6-17,440.25,Produto 60,376.12,Cliente 307,26,Outro
123,Cliente-307,Produto-97,2023-4-9,20.57,Produto 97,677.4,Cliente 307,26,Outro
1186,Cliente-307,Produto-43,2023-6-3,319.75,Produto 43,428.53,Cliente 307,26,Outro
791,Cliente-307,Produto-48,2023-5-14,292.0,Produto 48,942.49,Cliente 307,26,Outro
3494,Cliente-307,Produto-48,2023-7-16,421.48,Produto 48,942.49,Cliente 307,26,Outro
4231,Cliente-307,Produto-30,2023-6-16,117.98,Produto 30,619.37,Cliente 307,26,Outro
4189,Cliente-307,Produto-25,2023-7-28,276.9,Produto 25,953.69,Cliente 307,26,Outro
3590,Cliente-184,Produto-68,2023-11-21,206.26,Produto 68,925.57,Cliente 184,54,Feminino
4607,Cliente-184,Produto-15,2023-12-25,308.1,Produto 15,677.75,Cliente 184,54,Feminino
4524,Cliente-184,Produto-77,2023-9-6,273.86,Produto 77,508.99,Cliente 184,54,Feminino
3972,Cliente-184,Produto-27,2023-7-3,30.27,Produto 27,954.41,Cliente 184,54,Feminino
2528,Cliente-184,Produto-21,2023-1-1,448.44,Produto 21,751.82,Cliente 184,54,Feminino
2409,Cliente-184,Produto-81,2023-1-2,303.68,Produto 81,152.57,Cliente 184,54,Feminino
3130,Cliente-184,Produto-81,2023-8-2,379.48,Produto 81,152.57,Cliente 184,54,Feminino
1325,Cliente-184,Produto-53,2023-9-3,154.5,Produto 53,725.06,Cliente 184,54,Feminino
3275,Cliente-184,Produto-91,2023-9-19,50.03,Produto 91,332.76,Cliente 184,54,Feminino
3440,Cliente-184,Produto-46,2023-3-2,343.43,Produto 46,964.01,Cliente 184,54,Feminino
1619,Cliente-184,Produto-7,2023-1-21,166.76,Produto 7,713.31,Cliente 184,54,Feminino
2378,Cliente-184,Produto-54,2023-8-22,254.24,Produto 54,234.94,Cliente 184,54,Feminino
3668,Cliente-189,Produto-68,2023-9-10,398.43,Produto 68,925.57,Cliente 189,32,Feminino
3009,Cliente-189,Produto-18,2023-1-28,191.86,Produto 18,827.96,Cliente 189,32,Feminino
3958,Cliente-189,Produto-76,2023-7-27,173.28,Produto 76,870.15,Cliente 189,32,Feminino
3849,Cliente-189,Produto-98,2023-9-8,197.46,Produto 98,494.97,Cliente 189,32,Feminino
4253,Cliente-189,Produto-69,2023-12-10,264.77,Produto 69,892.06,Cliente 189,32,Feminino
3425,Cliente-189,Produto-19,2023-9-13,72.63,Produto 19,794.97,Cliente 189,32,Feminino
288,Cliente-189,Produto-47,2023-7-27,247.31,Produto 47,89.63,Cliente 189,32,Feminino
4390,Cliente-189,Produto-41,2023-2-1,77.37,Produto 41,56.4,Cliente 189,32,Feminino
3261,Cliente-189,Produto-67,2023-1-18,204.17,Produto 67,441.16,Cliente 189,32,Feminino
347,Cliente-189,Produto-42,2023-8-23,376.42,Produto 42,931.62,Cliente 189,32,Feminino
1415,Cliente-189,Produto-54,2023-4-10,102.07,Produto 54,234.94,Cliente 189,32,Feminino
3761,Cliente-217,Produto-68,2023-9-5,32.36,Produto 68,925.57,Cliente 217,60,Outro
3013,Cliente-217,Produto-18,2023-6-7,93.6,Produto 18,827.96,Cliente 217,60,Outro
2772,Cliente-217,Produto-51,2023-10-6,179.81,Produto 51,380.17,Cliente 217,60,Outro
2996,Cliente-217,Produto-51,2023-4-17,464.38,Produto 51,380.17,Cliente 217,60,Outro
3792,Cliente-217,Produto-32,2023-2-24,333.46,Produto 32,170.97,Cliente 217,60,Outro
54,Cliente-217,Produto-29,2023-3-2,413.97,Produto 29,281.4,Cliente 217,60,Outro
493,Cliente-217,Produto-77,2023-1-4,212.6,Produto 77,508.99,Cliente 217,60,Outro
2318,Cliente-217,Produto-40,2023-11-22,408.8,Produto 40,615.21,Cliente 217,60,Outro
573,Cliente-217,Produto-83,2023-3-5,69.88,Produto 83,818.12,Cliente 217,60,Outro
534,Cliente-217,Produto-49,2023-4-21,459.2,Produto 49,88.98,Cliente 217,60,Outro
2390,Cliente-217,Produto-53,2023-8-27,332.75,Produto 53,725.06,Cliente 217,60,Outro
1806,Cliente-217,Produto-91,2023-12-17,316.95,Produto 91,332.76,Cliente 217,60,Outro
4069,Cliente-217,Produto-57,2023-11-19,201.13,Produto 57,463.26,Cliente 217,60,Outro
3763,Cliente-323,Produto-68,2023-6-16,491.86,Produto 68,925.57,Cliente 323,61,Feminino
4074,Cliente-323,Produto-77,2023-4-27,11.47,Produto 77,508.99,Cliente 323,61,Feminino
4077,Cliente-323,Produto-56,2023-8-12,314.13,Produto 56,652.98,Cliente 323,61,Feminino
4534,Cliente-323,Produto-47,2023-2-10,231.62,Produto 47,89.63,Cliente 323,61,Feminino
337,Cliente-323,Produto-70,2023-9-12,363.52,Produto 70,686.94,Cliente 323,61,Feminino
1713,Cliente-323,Produto-60,2023-7-10,345.72,Produto 60,376.12,Cliente 323,61,Feminino
3927,Cliente-323,Produto-21,2023-7-26,416.94,Produto 21,751.82,Cliente 323,61,Feminino
206,Cliente-323,Produto-67,2023-5-26,442.82,Produto 67,441.16,Cliente 323,61,Feminino
3946,Cliente-323,Produto-89,2023-12-27,218.08,Produto 89,454.58,Cliente 323,61,Feminino
904,Cliente-323,Produto-95,2023-1-18,163.56,Produto 95,273.1,Cliente 323,61,Feminino
4298,Cliente-323,Produto-95,2023-8-20,313.19,Produto 95,273.1,Cliente 323,61,Feminino
2228,Cliente-323,Produto-87,2023-6-19,386.91,Produto 87,174.21,Cliente 323,61,Feminino
3796,Cliente-460,Produto-68,2023-4-12,51.42,Produto 68,925.57,Cliente 460,65,Outro
3540,Cliente-460,Produto-76,2023-8-19,121.67,Produto 76,870.15,Cliente 460,65,Outro
2939,Cliente-460,Produto-32,2023-5-21,469.73,Produto 32,170.97,Cliente 460,65,Outro
3797,Cliente-460,Produto-10,2023-8-9,369.31,Produto 10,884.52,Cliente 460,65,Outro
484,Cliente-460,Produto-60,2023-8-12,44.7,Produto 60,376.12,Cliente 460,65,Outro
4006,Cliente-328,Produto-68,2023-11-13,252.12,Produto 68,925.57,Cliente 328,54,Masculino
953,Cliente-328,Produto-35,2023-3-24,47.74,Produto 35,660.36,Cliente 328,54,Masculino
84,Cliente-328,Produto-20,2023-8-23,481.61,Produto 20,399.29,Cliente 328,54,Masculino
1497,Cliente-328,Produto-50,2023-10-17,57.85,Produto 50,640.11,Cliente 328,54,Masculino
1173,Cliente-328,Produto-82,2023-5-13,296.9,Produto 82,53.36,Cliente 328,54,Masculino
4141,Cliente-328,Produto-27,2023-7-6,345.34,Produto 27,954.41,Cliente 328,54,Masculino
2914,Cliente-328,Produto-83,2023-10-1,401.07,Produto 83,818.12,Cliente 328,54,Masculino
1752,Cliente-328,Produto-11,2023-2-27,50.57,Produto 11,972.32,Cliente 328,54,Masculino
2652,Cliente-328,Produto-48,2023-8-14,238.51,Produto 48,942.49,Cliente 328,54,Masculino
547,Cliente-328,Produto-58,2023-5-25,298.68,Produto 58,723.35,Cliente 328,54,Masculino
3358,Cliente-328,Produto-88,2023-8-6,260.46,Produto 88,675.37,Cliente 328,54,Masculino
2925,Cliente-328,Produto-85,2023-5-12,495.2,Produto 85,406.92,Cliente 328,54,Masculino
2028,Cliente-328,Produto-66,2023-6-20,461.18,Produto 66,884.88,Cliente 328,54,Masculino
4061,Cliente-7,Produto-68,2023-4-3,469.03,Produto 68,925.57,Cliente 7,22,Masculino
1537,Cliente-7,Produto-61,2023-8-23,161.4,Produto 61,176.03,Cliente 7,22,Masculino
4076,Cliente-7,Produto-33,2023-9-2,168.94,Produto 33,328.13,Cliente 7,22,Masculino
861,Cliente-7,Produto-52,2023-5-25,73.6,Produto 52,48.63,Cliente 7,22,Masculino
2667,Cliente-7,Produto-72,2023-6-22,64.01,Produto 72,185.78,Cliente 7,22,Masculino
4979,Cliente-7,Produto-57,2023-2-12,239.5,Produto 57,463.26,Cliente 7,22,Masculino
688,Cliente-7,Produto-45,2023-3-8,313.37,Produto 45,709.22,Cliente 7,22,Masculino
3194,Cliente-7,Produto-34,2023-1-24,244.29,Produto 34,92.09,Cliente 7,22,Masculino
4119,Cliente-390,Produto-68,2023-6-4,326.11,Produto 68,925.57,Cliente 390,29,Outro
1227,Cliente-390,Produto-98,2023-6-6,373.37,Produto 98,494.97,Cliente 390,29,Outro
4400,Cliente-390,Produto-59,2023-7-4,17.14,Produto 59,357.65,Cliente 390,29,Outro
2878,Cliente-390,Produto-40,2023-11-2,163.92,Produto 40,615.21,Cliente 390,29,Outro
657,Cliente-390,Produto-52,2023-2-3,463.65,Produto 52,48.63,Cliente 390,29,Outro
1761,Cliente-390,Produto-52,2023-5-2,114.3,Produto 52,48.63,Cliente 390,29,Outro
3353,Cliente-390,Produto-48,2023-6-21,92.82,Produto 48,942.49,Cliente 390,29,Outro
1029,Cliente-390,Produto-88,2023-5-25,27.71,Produto 88,675.37,Cliente 390,29,Outro
2018,Cliente-390,Produto-12,2023-4-25,40.75,Produto 12,340.92,Cliente 390,29,Outro
837,Cliente-390,Produto-26,2023-2-13,94.58,Produto 26,83.29,Cliente 390,29,Outro
1180,Cliente-390,Produto-26,2023-2-26,283.75,Produto 26,83.29,Cliente 390,29,Outro
2083,Cliente-390,Produto-95,2023-10-8,413.46,Produto 95,273.1,Cliente 390,29,Outro
2911,Cliente-390,Produto-45,2023-7-25,407.07,Produto 45,709.22,Cliente 390,29,Outro
4158,Cliente-333,Produto-68,2023-5-13,472.39,Produto 68,925.57,Cliente 333,49,Feminino
2095,Cliente-333,Produto-19,2023-2-20,121.36,Produto 19,794.97,Cliente 333,49,Feminino
298,Cliente-333,Produto-99,2023-12-20,265.15,Produto 99,894.01,Cliente 333,49,Feminino
790,Cliente-333,Produto-70,2023-3-6,78.25,Produto 70,686.94,Cliente 333,49,Feminino
1590,Cliente-333,Produto-31,2023-12-18,401.08,Produto 31,100.02,Cliente 333,49,Feminino
4089,Cliente-333,Produto-42,2023-4-13,229.46,Produto 42,931.62,Cliente 333,49,Feminino
1287,Cliente-333,Produto-7,2023-10-23,248.0,Produto 7,713.31,Cliente 333,49,Feminino
2404,Cliente-333,Produto-25,2023-5-9,319.58,Produto 25,953.69,Cliente 333,49,Feminino
4426,Cliente-335,Produto-68,2023-7-8,37.16,Produto 68,925.57,Cliente 335,22,Outro
211,Cliente-335,Produto-90,2023-11-18,307.14,Produto 90,46.99,Cliente 335,22,Outro
4063,Cliente-335,Produto-28,2023-5-2,304.77,Produto 28,273.0,Cliente 335,22,Outro
592,Cliente-335,Produto-40,2023-5-20,280.52,Produto 40,615.21,Cliente 335,22,Outro
4366,Cliente-335,Produto-99,2023-7-12,458.67,Produto 99,894.01,Cliente 335,22,Outro
3366,Cliente-335,Produto-55,2023-2-14,366.25,Produto 55,778.17,Cliente 335,22,Outro
4258,Cliente-335,Produto-55,2023-1-2,285.29,Produto 55,778.17,Cliente 335,22,Outro
4910,Cliente-335,Produto-11,2023-3-18,217.49,Produto 11,972.32,Cliente 335,22,Outro
2269,Cliente-335,Produto-58,2023-5-23,281.71,Produto 58,723.35,Cliente 335,22,Outro
2468,Cliente-335,Produto-12,2023-2-16,120.55,Produto 12,340.92,Cliente 335,22,Outro
3586,Cliente-335,Produto-45,2023-6-14,60.36,Produto 45,709.22,Cliente 335,22,Outro
4505,Cliente-80,Produto-68,2023-11-18,76.96,Produto 68,925.57,Cliente 80,33,Outro
2998,Cliente-80,Produto-98,2023-6-21,431.64,Produto 98,494.97,Cliente 80,33,Outro
1581,Cliente-80,Produto-15,2023-7-19,172.8,Produto 15,677.75,Cliente 80,33,Outro
4016,Cliente-80,Produto-51,2023-12-7,61.41,Produto 51,380.17,Cliente 80,33,Outro
883,Cliente-80,Produto-44,2023-9-26,97.32,Produto 44,973.58,Cliente 80,33,Outro
1004,Cliente-80,Produto-9,2023-7-19,332.72,Produto 9,804.47,Cliente 80,33,Outro
1090,Cliente-80,Produto-28,2023-6-6,250.71,Produto 28,273.0,Cliente 80,33,Outro
1297,Cliente-80,Produto-82,2023-6-28,396.03,Produto 82,53.36,Cliente 80,33,Outro
2230,Cliente-80,Produto-47,2023-11-22,373.41,Produto 47,89.63,Cliente 80,33,Outro
4276,Cliente-80,Produto-60,2023-10-14,95.45,Produto 60,376.12,Cliente 80,33,Outro
2148,Cliente-80,Produto-48,2023-6-14,24.47,Produto 48,942.49,Cliente 80,33,Outro
3970,Cliente-80,Produto-5,2023-10-2,312.17,Produto 5,530.08,Cliente 80,33,Outro
4248,Cliente-80,Produto-58,2023-9-17,172.61,Produto 58,723.35,Cliente 80,33,Outro
173,Cliente-80,Produto-88,2023-2-19,334.05,Produto 88,675.37,Cliente 80,33,Outro
3945,Cliente-80,Produto-62,2023-11-17,118.08,Produto 62,64.24,Cliente 80,33,Outro
1044,Cliente-80,Produto-87,2023-1-24,198.99,Produto 87,174.21,Cliente 80,33,Outro
4546,Cliente-213,Produto-68,2023-11-5,415.3,Produto 68,925.57,Cliente 213,43,Feminino
14,Cliente-213,Produto-78,2023-3-5,367.77,Produto 78,907.72,Cliente 213,43,Feminino
4637,Cliente-213,Produto-100,2023-8-9,167.52,Produto 100,503.79,Cliente 213,43,Feminino
3911,Cliente-213,Produto-40,2023-12-24,437.28,Produto 40,615.21,Cliente 213,43,Feminino
3710,Cliente-213,Produto-38,2023-2-2,185.02,Produto 38,784.24,Cliente 213,43,Feminino
3029,Cliente-213,Produto-43,2023-10-13,459.75,Produto 43,428.53,Cliente 213,43,Feminino
3151,Cliente-213,Produto-11,2023-4-24,65.95,Produto 11,972.32,Cliente 213,43,Feminino
351,Cliente-213,Produto-48,2023-12-13,100.93,Produto 48,942.49,Cliente 213,43,Feminino
452,Cliente-213,Produto-67,2023-10-6,201.04,Produto 67,441.16,Cliente 213,43,Feminino
2938,Cliente-213,Produto-2,2023-4-19,468.85,Produto 2,114.86,Cliente 213,43,Feminino
4628,Cliente-213,Produto-91,2023-6-6,402.62,Produto 91,332.76,Cliente 213,43,Feminino
1814,Cliente-213,Produto-80,2023-9-1,376.52,Produto 80,181.99,Cliente 213,43,Feminino
2946,Cliente-213,Produto-54,2023-4-7,462.92,Produto 54,234.94,Cliente 213,43,Feminino
4722,Cliente-346,Produto-68,2023-3-5,331.93,Produto 68,925.57,Cliente 346,29,Outro
533,Cliente-346,Produto-96,2023-5-21,236.59,Produto 96,472.18,Cliente 346,29,Outro
2053,Cliente-346,Produto-40,2023-12-19,352.41,Produto 40,615.21,Cliente 346,29,Outro
4455,Cliente-346,Produto-49,2023-6-15,398.39,Produto 49,88.98,Cliente 346,29,Outro
887,Cliente-346,Produto-62,2023-7-9,373.38,Produto 62,64.24,Cliente 346,29,Outro
3638,Cliente-346,Produto-39,2023-2-18,397.4,Produto 39,201.72,Cliente 346,29,Outro
3096,Cliente-346,Produto-85,2023-4-26,374.29,Produto 85,406.92,Cliente 346,29,Outro
4813,Cliente-297,Produto-68,2023-9-15,320.27,Produto 68,925.57,Cliente 297,26,Outro
2009,Cliente-297,Produto-47,2023-11-10,256.13,Produto 47,89.63,Cliente 297,26,Outro
3592,Cliente-297,Produto-70,2023-6-16,290.59,Produto 70,686.94,Cliente 297,26,Outro
805,Cliente-297,Produto-97,2023-4-25,25.71,Produto 97,677.4,Cliente 297,26,Outro
3619,Cliente-297,Produto-81,2023-1-9,444.77,Produto 81,152.57,Cliente 297,26,Outro
1588,Cliente-297,Produto-65,2023-12-19,214.26,Produto 65,989.26,Cliente 297,26,Outro
2774,Cliente-297,Produto-8,2023-6-8,440.62,Produto 8,593.97,Cliente 297,26,Outro
3493,Cliente-297,Produto-71,2023-4-19,457.79,Produto 71,815.52,Cliente 297,26,Outro
1686,Cliente-297,Produto-87,2023-5-16,29.6,Produto 87,174.21,Cliente 297,26,Outro
3579,Cliente-297,Produto-25,2023-10-4,88.69,Produto 25,953.69,Cliente 297,26,Outro
4935,Cliente-163,Produto-68,2023-11-10,234.75,Produto 68,925.57,Cliente 163,20,Feminino
2784,Cliente-163,Produto-15,2023-8-23,159.59,Produto 15,677.75,Cliente 163,20,Feminino
4136,Cliente-163,Produto-79,2023-8-14,61.43,Produto 79,514.64,Cliente 163,20,Feminino
3457,Cliente-163,Produto-83,2023-1-8,45.33,Produto 83,818.12,Cliente 163,20,Feminino
3529,Cliente-163,Produto-31,2023-10-16,115.78,Produto 31,100.02,Cliente 163,20,Feminino
4319,Cliente-163,Produto-22,2023-7-4,148.68,Produto 22,311.2,Cliente 163,20,Feminino
909,Cliente-163,Produto-17,2023-9-1,238.01,Produto 17,818.0,Cliente 163,20,Feminino
4225,Cliente-163,Produto-54,2023-4-3,262.45,Produto 54,234.94,Cliente 163,20,Feminino
4,Cliente-182,Produto-18,2023-6-13,254.73,Produto 18,827.96,Cliente 182,62,Outro
2262,Cliente-182,Produto-55,2023-10-14,11.37,Produto 55,778.17,Cliente 182,62,Outro
4221,Cliente-182,Produto-62,2023-1-6,145.47,Produto 62,64.24,Cliente 182,62,Outro
4841,Cliente-182,Produto-95,2023-5-8,443.74,Produto 95,273.1,Cliente 182,62,Outro
4270,Cliente-182,Produto-36,2023-9-27,280.31,Produto 36,107.16,Cliente 182,62,Outro
116,Cliente-37,Produto-18,2023-8-22,82.6,Produto 18,827.96,Cliente 37,54,Feminino
787,Cliente-37,Produto-90,2023-7-27,472.6,Produto 90,46.99,Cliente 37,54,Feminino
